,sid,tangram nr,item,x,y,rot,grid_val,step
1734,105954,2,PARALL,-204.0,74.0,45.0,11.0,26.0
1735,105954,2,SQUARE,-169.0,145.0,0.0,22.0,27.0
1736,105954,2,BIG-T,-129.0,38.0,180.0,12.0,28.0
1737,105954,2,SMALL-T,-39.0,-11.0,270.0,9.0,29.0
1738,105954,2,SMALL-T,-82.0,-61.0,0.0,3.0,30.0
1739,105954,2,MIDDLE-T,-187.0,-12.0,225.0,6.0,31.0
1740,105954,3,BIG-T,-233.0,11.0,135.0,11.0,1.0
1741,105954,3,BIG-T,-64.0,-58.0,0.0,8.0,2.0
1742,105954,3,PARALL,-136.0,13.0,0.0,12.0,3.0
1743,105954,3,SMALL-T,-161.0,89.0,90.0,22.0,4.0
1744,105954,3,SMALL-T,-111.0,39.0,90.0,17.0,5.0
1745,105954,3,MIDDLE-T,-123.0,-65.0,180.0,7.0,6.0
1746,105954,3,PARALL,-195.0,-103.0,135.0,1.0,7.0
1749,105954,3,SQUARE,-111.0,39.0,45.0,17.0,8.0
1750,105954,3,SMALL-T,-163.0,-10.0,90.0,12.0,9.0
1751,105954,4,BIG-T,-61.0,72.0,270.0,13.0,1.0
1752,105954,4,BIG-T,-263.0,19.0,225.0,10.0,2.0
1755,105954,4,BIG-T,-128.0,47.0,45.0,12.0,3.0
1756,105954,4,BIG-T,-134.0,-39.0,45.0,7.0,4.0
1757,105954,4,BIG-T,-132.0,99.0,135.0,12.0,5.0
1758,105954,4,PARALL,-192.0,90.0,90.0,11.0,6.0
1759,105954,4,SMALL-T,-67.0,244.0,0.0,23.0,7.0
1760,105954,4,SQUARE,-66.0,205.0,0.0,23.0,8.0
1761,105954,4,SMALL-T,-141.0,-155.0,135.0,2.0,9.0
1762,105954,4,MIDDLE-T,-114.0,-64.0,225.0,7.0,10.0
1763,121033,1,BIG-T,-88.0,52.0,315.0,17.0,1.0
1764,121033,1,PARALL,20.0,-55.0,90.0,8.0,2.0
1765,121033,1,BIG-T,-88.0,49.0,0.0,17.0,3.0
1770,121033,1,BIG-T,-99.0,-34.0,135.0,7.0,4.0
1771,121033,1,PARALL,28.0,-58.0,45.0,8.0,5.0
1772,121033,1,SMALL-T,6.0,-69.0,315.0,3.0,6.0
1773,121033,1,MIDDLE-T,-171.0,-34.0,180.0,6.0,7.0
1774,121033,1,SQUARE,-151.0,13.0,45.0,11.0,8.0
1775,121033,1,SMALL-T,-65.0,4.0,315.0,12.0,9.0
1776,121033,2,SQUARE,-167.0,147.0,0.0,22.0,1.0
1777,121033,2,BIG-T,-100.0,41.0,0.0,13.0,2.0
1778,121033,2,PARALL,-200.0,77.0,45.0,11.0,3.0
1779,121033,2,MIDDLE-T,-188.0,-10.0,225.0,6.0,4.0
1780,121033,2,BIG-T,-135.0,38.0,180.0,12.0,5.0
1781,121033,2,SMALL-T,-88.0,-60.0,0.0,3.0,6.0
1782,121033,2,SMALL-T,-36.0,-12.0,270.0,9.0,7.0
1785,121033,3,BIG-T,-235.0,9.0,135.0,11.0,1.0
1786,121033,3,BIG-T,-60.0,-60.0,0.0,8.0,2.0
1788,121033,3,PARALL,-121.0,-100.0,45.0,2.0,3.0
1789,121033,3,MIDDLE-T,-195.0,-65.0,180.0,6.0,4.0
1790,121033,3,SMALL-T,-161.0,90.0,90.0,22.0,5.0
1791,121033,3,SQUARE,-111.0,41.0,45.0,17.0,6.0
1792,121033,3,SMALL-T,-162.0,-9.0,90.0,12.0,7.0
1793,121033,3,SQUARE,-112.0,40.0,45.0,17.0,8.0
1794,121033,3,SMALL-T,-161.0,89.0,90.0,22.0,9.0
1795,121033,4,SMALL-T,-64.0,245.0,0.0,23.0,1.0
1796,121033,4,SQUARE,-66.0,207.0,0.0,23.0,2.0
1797,121033,4,BIG-T,-25.0,69.0,180.0,14.0,3.0
1798,121033,4,PARALL,-191.0,90.0,90.0,11.0,4.0
1799,121033,4,BIG-T,-62.0,70.0,270.0,13.0,5.0
1800,121033,4,BIG-T,-21.0,-19.0,90.0,9.0,6.0
1805,121033,4,BIG-T,-60.0,-13.0,270.0,8.0,7.0
1806,121033,4,BIG-T,-6.0,11.0,90.0,14.0,8.0
1809,121033,4,BIG-T,-99.0,2.0,180.0,13.0,9.0
1816,121033,4,BIG-T,-47.0,133.0,90.0,19.0,10.0
1817,121033,4,BIG-T,-98.0,-23.0,45.0,8.0,11.0
1818,121033,4,BIG-T,-131.0,98.0,135.0,12.0,12.0
1819,121033,4,BIG-T,-131.0,-43.0,45.0,7.0,13.0
1820,121033,4,SQUARE,-66.0,207.0,0.0,23.0,14.0
1823,121033,4,SMALL-T,-62.0,247.0,0.0,23.0,15.0
1824,121033,4,PARALL,-194.0,90.0,90.0,11.0,16.0
1825,121033,4,MIDDLE-T,-111.0,-63.0,225.0,8.0,17.0
1826,121033,4,SMALL-T,-141.0,-153.0,135.0,2.0,18.0
1829,134945,1,BIG-T,-99.0,40.0,0.0,17.0,1.0
1830,134945,1,MIDDLE-T,45.0,-34.0,180.0,9.0,2.0
1831,134945,1,SMALL-T,48.0,30.0,135.0,14.0,3.0
1832,134945,1,BIG-T,-27.0,-35.0,225.0,8.0,4.0
1833,134945,1,SMALL-T,-62.0,0.0,45.0,12.0,5.0
1836,134945,1,PARALL,-172.0,-68.0,135.0,6.0,6.0
1837,134945,1,SMALL-T,-133.0,-67.0,45.0,6.0,7.0
1838,134945,1,SQUARE,-136.0,2.0,0.0,11.0,8.0
1839,134945,1,SMALL-T,-64.0,4.0,45.0,12.0,9.0
1840,134945,1,BIG-T,-29.0,-33.0,225.0,8.0,10.0
1843,134945,2,PARALL,-76.0,65.0,90.0,13.0,1.0
1844,134945,2,SMALL-T,-101.0,91.0,0.0,18.0,2.0
1845,134945,2,SMALL-T,-237.0,75.0,135.0,10.0,3.0
1848,134945,2,BIG-T,-101.0,37.0,180.0,13.0,4.0
1851,134945,2,BIG-T,-134.0,-61.0,0.0,2.0,5.0
1852,134945,2,BIG-T,-173.0,40.0,0.0,12.0,6.0
1854,134945,2,MIDDLE-T,-187.0,-9.0,315.0,6.0,7.0
1855,134945,2,BIG-T,-139.0,-61.0,0.0,2.0,8.0
1857,134945,2,BIG-T,-98.0,41.0,0.0,13.0,9.0
1858,134945,2,MIDDLE-T,-90.0,-11.0,45.0,8.0,10.0
1860,134945,2,PARALL,-203.0,75.0,45.0,11.0,11.0
1861,134945,2,SQUARE,-165.0,147.0,0.0,22.0,12.0
1862,134945,2,SMALL-T,-238.0,-11.0,90.0,5.0,13.0
1863,134945,2,SMALL-T,-190.0,39.0,180.0,11.0,14.0
1864,134945,3,BIG-T,-235.0,9.0,135.0,11.0,1.0
1865,134945,3,PARALL,-122.0,-99.0,45.0,2.0,2.0
1866,134945,3,MIDDLE-T,-194.0,-63.0,180.0,6.0,3.0
1867,134945,3,BIG-T,-92.0,70.0,225.0,18.0,4.0
1868,134945,3,SQUARE,-85.0,-26.0,0.0,13.0,5.0
1869,134945,3,BIG-T,-89.0,79.0,225.0,18.0,6.0
1875,134945,3,SQUARE,-157.0,-102.0,0.0,2.0,7.0
1876,134945,3,SMALL-T,-87.0,-100.0,315.0,3.0,8.0
1877,134945,3,SQUARE,-158.0,-100.0,0.0,2.0,9.0
1878,134945,3,SMALL-T,-229.0,-100.0,45.0,1.0,10.0
1884,134945,3,BIG-T,-85.0,68.0,225.0,18.0,11.0
1885,134945,3,PARALL,-38.0,-34.0,90.0,8.0,12.0
1886,134945,3,BIG-T,-88.0,125.0,225.0,23.0,13.0
1889,134945,3,PARALL,-229.0,-35.0,90.0,6.0,14.0
1890,134945,3,MIDDLE-T,-212.0,35.0,135.0,16.0,15.0
1891,134945,3,PARALL,-235.0,-38.0,90.0,6.0,16.0
1892,134945,3,MIDDLE-T,-214.0,32.0,135.0,16.0,17.0
1893,134945,3,PARALL,-237.0,-43.0,90.0,6.0,18.0
1894,134945,3,BIG-T,-91.0,70.0,225.0,18.0,19.0
1895,134945,3,MIDDLE-T,-227.0,51.0,135.0,16.0,20.0
1896,134945,3,SMALL-T,46.0,-51.0,135.0,9.0,21.0
1898,134945,3,SQUARE,-156.0,-100.0,0.0,2.0,22.0
1899,134945,3,SMALL-T,-86.0,-100.0,315.0,3.0,23.0
1901,134945,3,BIG-T,-221.0,-25.0,270.0,11.0,24.0
1902,134945,3,PARALL,39.0,-115.0,90.0,4.0,25.0
1904,134945,3,BIG-T,-30.0,8.0,225.0,13.0,26.0
1906,134945,3,PARALL,-136.0,66.0,0.0,17.0,27.0
1907,134945,3,BIG-T,-33.0,11.0,225.0,13.0,28.0
1910,134945,3,PARALL,-280.0,8.0,0.0,10.0,29.0
1912,134945,3,SMALL-T,-228.0,-100.0,45.0,1.0,30.0
1913,134945,3,PARALL,-137.0,65.0,0.0,17.0,31.0
1915,134945,3,BIG-T,-34.0,10.0,225.0,13.0,32.0
1916,134945,3,PARALL,-133.0,62.0,0.0,17.0,33.0
1917,134945,3,MIDDLE-T,-234.0,-61.0,0.0,6.0,34.0
1918,134945,3,PARALL,-266.0,124.0,0.0,20.0,35.0
1920,134945,3,BIG-T,-236.0,8.0,135.0,11.0,36.0
1921,134945,3,PARALL,-134.0,63.0,0.0,17.0,37.0
1922,134945,3,SQUARE,-150.0,-112.0,0.0,2.0,38.0
1927,134945,3,BIG-T,50.0,18.0,225.0,14.0,39.0
1928,134945,3,BIG-T,-235.0,9.0,135.0,11.0,40.0
1929,134945,3,BIG-T,-29.0,8.0,225.0,13.0,41.0
1930,134945,3,SQUARE,-132.0,-29.0,0.0,7.0,42.0
1931,134945,3,BIG-T,-24.0,9.0,225.0,13.0,43.0
1932,134945,3,SQUARE,-127.0,-28.0,0.0,12.0,44.0
1933,134945,3,BIG-T,-22.0,5.0,225.0,13.0,45.0
1934,134945,3,SQUARE,-126.0,-28.0,0.0,12.0,46.0
1937,134945,3,SMALL-T,-126.0,105.0,225.0,22.0,47.0
1939,134945,3,BIG-T,-20.0,5.0,225.0,13.0,48.0
1940,134945,3,SMALL-T,-128.0,33.0,45.0,17.0,49.0
1943,134945,3,PARALL,36.0,-139.0,90.0,4.0,50.0
1944,134945,3,SQUARE,-157.0,-100.0,0.0,2.0,51.0
1945,134945,3,SMALL-T,-228.0,-99.0,45.0,1.0,52.0
1946,134945,3,SMALL-T,-88.0,-103.0,315.0,3.0,53.0
1948,134945,3,MIDDLE-T,-112.0,91.0,225.0,22.0,54.0
1950,134945,3,PARALL,-34.0,-36.0,90.0,8.0,55.0
1951,134945,3,MIDDLE-T,-62.0,41.0,225.0,18.0,56.0
1952,134945,3,SMALL-T,-32.0,-128.0,315.0,3.0,57.0
1953,134945,3,BIG-T,-311.0,120.0,135.0,20.0,58.0
1954,134945,3,PARALL,-138.0,65.0,0.0,17.0,59.0
1956,134945,3,SMALL-T,57.0,-19.0,225.0,14.0,60.0
1957,134945,3,SMALL-T,-6.0,-109.0,225.0,4.0,61.0
1963,134945,3,BIG-T,-235.0,10.0,135.0,11.0,62.0
1964,134945,3,BIG-T,-30.0,10.0,225.0,13.0,63.0
1965,134945,3,PARALL,-137.0,63.0,0.0,17.0,64.0
1966,134945,3,BIG-T,-30.0,10.0,225.0,13.0,65.0
1967,134945,3,PARALL,-194.0,-99.0,135.0,1.0,66.0
1969,134945,3,SMALL-T,-128.0,105.0,225.0,22.0,67.0
1970,134945,3,BIG-T,-22.0,8.0,225.0,13.0,68.0
1971,134945,3,SMALL-T,-127.0,107.0,225.0,22.0,69.0
1972,134945,3,MIDDLE-T,-120.0,-65.0,180.0,7.0,70.0
1973,134945,3,SQUARE,-126.0,-27.0,0.0,12.0,71.0
1974,134945,3,SMALL-T,-125.0,105.0,225.0,22.0,72.0
1975,134945,3,SQUARE,-127.0,34.0,0.0,17.0,73.0
1977,134945,3,SMALL-T,-156.0,-100.0,45.0,2.0,74.0
1978,134945,3,SMALL-T,-20.0,-113.0,225.0,3.0,75.0
1979,134945,3,SQUARE,-126.0,-27.0,0.0,12.0,76.0
1982,134945,3,BIG-T,-92.0,72.0,225.0,18.0,77.0
1984,134945,3,MIDDLE-T,-53.0,0.0,180.0,13.0,78.0
1986,134945,3,SMALL-T,-81.0,-98.0,315.0,3.0,79.0
1988,134945,3,BIG-T,-28.0,9.0,225.0,13.0,80.0
1989,134945,3,SQUARE,-127.0,-26.0,0.0,12.0,81.0
1992,134945,3,BIG-T,52.0,80.0,225.0,19.0,82.0
1995,134945,3,SMALL-T,-231.0,-98.0,45.0,1.0,83.0
1996,134945,3,SQUARE,-155.0,-99.0,0.0,2.0,84.0
1997,134945,3,SMALL-T,-229.0,-100.0,45.0,1.0,85.0
1998,134945,3,SMALL-T,-83.0,-99.0,315.0,3.0,86.0
1999,134945,3,SQUARE,-155.0,-100.0,0.0,2.0,87.0
2001,134945,3,BIG-T,-92.0,73.0,225.0,18.0,88.0
2003,134945,3,PARALL,-33.0,-25.0,135.0,13.0,89.0
2004,134945,3,BIG-T,47.0,127.0,225.0,24.0,90.0
2005,134945,3,MIDDLE-T,-113.0,90.0,225.0,22.0,91.0
2007,134945,3,BIG-T,-94.0,8.0,225.0,12.0,92.0
2009,134945,3,PARALL,-24.0,-26.0,135.0,13.0,93.0
2012,134945,3,MIDDLE-T,-112.0,92.0,225.0,22.0,94.0
2013,134945,3,PARALL,-35.0,-26.0,135.0,13.0,95.0
2014,134945,3,MIDDLE-T,-84.0,61.0,225.0,18.0,96.0
2019,134945,3,BIG-T,-91.0,71.0,225.0,18.0,97.0
2020,134945,3,SQUARE,-158.0,-101.0,0.0,2.0,98.0
2021,134945,3,PARALL,-36.0,-36.0,90.0,8.0,99.0
2023,134945,3,PARALL,-40.0,-32.0,90.0,8.0,101.0
2024,134945,3,SQUARE,-158.0,-101.0,0.0,2.0,102.0
2028,134945,3,BIG-T,-235.0,10.0,135.0,11.0,103.0
2031,134945,3,BIG-T,-91.0,70.0,225.0,18.0,104.0
2032,134945,3,PARALL,-39.0,-33.0,90.0,8.0,105.0
2033,134945,3,BIG-T,-90.0,65.0,225.0,18.0,106.0
2034,134945,3,PARALL,-37.0,-36.0,90.0,8.0,107.0
2037,134945,3,BIG-T,-31.0,9.0,225.0,13.0,108.0
2038,134945,3,SMALL-T,-129.0,107.0,225.0,22.0,109.0
2039,134945,3,BIG-T,-27.0,5.0,225.0,13.0,110.0
2040,134945,3,SQUARE,-160.0,-98.0,0.0,2.0,111.0
2043,134945,3,MIDDLE-T,-122.0,-67.0,180.0,7.0,112.0
2046,134945,3,BIG-T,-24.0,9.0,225.0,13.0,113.0
2047,134945,3,SMALL-T,-127.0,107.0,225.0,22.0,114.0
2048,134945,3,SQUARE,-129.0,-26.0,0.0,12.0,115.0
2049,134945,3,SMALL-T,-127.0,39.0,315.0,17.0,116.0
2050,134945,3,PARALL,-194.0,-100.0,135.0,1.0,117.0
2051,134945,3,SMALL-T,-127.0,110.0,225.0,22.0,118.0
2052,134945,3,SMALL-T,-129.0,40.0,315.0,17.0,119.0
2053,134945,3,SQUARE,-126.0,-28.0,0.0,12.0,120.0
2054,134945,3,BIG-T,-233.0,11.0,135.0,11.0,121.0
2055,134945,3,BIG-T,-19.0,7.0,225.0,13.0,122.0
2056,134945,3,SMALL-T,-126.0,40.0,315.0,17.0,123.0
2057,134945,3,SMALL-T,-126.0,112.0,225.0,22.0,124.0
2058,134945,3,MIDDLE-T,-122.0,-66.0,180.0,7.0,125.0
2059,134945,3,BIG-T,-235.0,10.0,135.0,11.0,126.0
2060,134945,3,BIG-T,-27.0,9.0,225.0,13.0,127.0
2061,134945,3,SQUARE,-18.0,49.0,0.0,18.0,128.0
2062,134945,3,BIG-T,-32.0,11.0,225.0,13.0,129.0
2063,134945,3,SMALL-T,-129.0,25.0,315.0,12.0,130.0
2064,134945,3,SMALL-T,-105.0,139.0,225.0,22.0,131.0
2065,134945,3,BIG-T,-30.0,10.0,225.0,13.0,132.0
2066,134945,3,BIG-T,-235.0,11.0,135.0,11.0,133.0
2067,134945,3,SMALL-T,-128.0,-25.0,225.0,12.0,134.0
2068,134945,3,SMALL-T,-127.0,106.0,225.0,22.0,135.0
2069,134945,3,SQUARE,-127.0,34.0,0.0,17.0,136.0
2070,134945,3,SMALL-T,-127.0,104.0,225.0,22.0,137.0
2071,134945,3,SQUARE,-131.0,31.0,0.0,17.0,138.0
2072,134945,3,BIG-T,31.0,23.0,225.0,14.0,139.0
2073,134945,3,SQUARE,37.0,129.0,0.0,24.0,140.0
2074,134945,3,BIG-T,-32.0,10.0,225.0,13.0,141.0
2076,134945,3,PARALL,-137.0,67.0,0.0,17.0,142.0
2077,134945,3,BIG-T,-33.0,11.0,225.0,13.0,143.0
2081,134945,3,BIG-T,-174.0,11.0,135.0,11.0,144.0
2082,134945,3,SMALL-T,-161.0,88.0,90.0,22.0,145.0
2085,134945,3,BIG-T,-233.0,11.0,135.0,11.0,146.0
2086,134945,3,BIG-T,-32.0,10.0,225.0,13.0,147.0
2087,134945,3,BIG-T,-237.0,11.0,135.0,11.0,148.0
2088,134945,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,149.0
2089,134945,3,PARALL,-121.0,-100.0,45.0,2.0,150.0
2090,134945,3,SQUARE,-130.0,-23.0,0.0,12.0,151.0
2091,134945,3,BIG-T,-18.0,11.0,225.0,13.0,152.0
2092,134945,3,SQUARE,-127.0,-25.0,0.0,12.0,153.0
2093,134945,3,BIG-T,-20.0,11.0,225.0,13.0,154.0
2094,134945,3,SMALL-T,-126.0,117.0,225.0,22.0,155.0
2095,134945,3,SMALL-T,-126.0,47.0,225.0,17.0,156.0
2096,134945,4,PARALL,-176.0,84.0,90.0,11.0,1.0
2099,134945,4,BIG-T,-102.0,30.0,270.0,13.0,2.0
2102,134945,4,BIG-T,-131.0,-45.0,45.0,7.0,3.0
2103,134945,4,BIG-T,-133.0,98.0,135.0,12.0,4.0
2104,134945,4,PARALL,-195.0,90.0,90.0,11.0,5.0
2105,134945,4,MIDDLE-T,-113.0,-64.0,225.0,7.0,6.0
2106,134945,4,SMALL-T,-64.0,244.0,0.0,23.0,7.0
2107,134945,4,SQUARE,-64.0,208.0,0.0,23.0,8.0
2108,134945,4,SMALL-T,-141.0,-154.0,135.0,2.0,9.0
2110,135838,1,PARALL,10.0,102.0,90.0,23.0,1.0
2111,135838,1,MIDDLE-T,-122.0,-53.0,135.0,6.0,2.0
2112,135838,1,BIG-T,-104.0,-35.0,225.0,7.0,3.0
2114,135838,1,BIG-T,-101.0,-36.0,45.0,7.0,4.0
2115,135838,1,PARALL,106.0,127.0,90.0,24.0,5.0
2116,135838,1,SQUARE,5.0,-68.0,0.0,8.0,6.0
2117,135838,1,BIG-T,-100.0,40.0,0.0,17.0,7.0
2121,135838,1,PARALL,-31.0,-69.0,135.0,3.0,8.0
2122,135838,1,SQUARE,-67.0,1.0,0.0,12.0,9.0
2123,135838,1,MIDDLE-T,43.0,-35.0,180.0,8.0,10.0
2124,135838,1,SMALL-T,-138.0,4.0,45.0,11.0,11.0
2125,135838,1,SMALL-T,-209.0,-68.0,45.0,5.0,12.0
2126,135838,2,SQUARE,-166.0,149.0,0.0,22.0,1.0
2127,135838,2,MIDDLE-T,-190.0,-10.0,225.0,6.0,2.0
2128,135838,2,BIG-T,-99.0,41.0,0.0,13.0,3.0
2129,135838,2,BIG-T,-131.0,35.0,180.0,12.0,4.0
2130,135838,2,PARALL,-210.0,73.0,45.0,11.0,5.0
2133,135838,2,BIG-T,-98.0,41.0,0.0,13.0,6.0
2134,135838,2,SMALL-T,-105.0,-27.0,225.0,3.0,7.0
2135,135838,2,BIG-T,-109.0,-38.0,0.0,3.0,8.0
2142,135838,2,BIG-T,-134.0,-62.0,0.0,2.0,9.0
2143,135838,2,BIG-T,-100.0,40.0,0.0,13.0,10.0
2144,135838,2,PARALL,-205.0,73.0,45.0,11.0,11.0
2145,135838,2,SQUARE,-156.0,155.0,0.0,22.0,12.0
2146,135838,2,MIDDLE-T,-78.0,-10.0,45.0,8.0,13.0
2147,135838,2,SMALL-T,-235.0,-12.0,90.0,5.0,14.0
2148,135838,2,SMALL-T,-184.0,37.0,180.0,11.0,15.0
2149,135838,2,SMALL-T,-237.0,-11.0,90.0,5.0,16.0
2150,135838,2,MIDDLE-T,-85.0,-12.0,45.0,8.0,17.0
2151,135838,3,BIG-T,-237.0,10.0,135.0,11.0,1.0
2152,135838,3,PARALL,-123.0,-100.0,45.0,2.0,2.0
2153,135838,3,MIDDLE-T,-195.0,-64.0,180.0,6.0,3.0
2154,135838,3,BIG-T,-32.0,10.0,225.0,13.0,4.0
2155,135838,3,SQUARE,-131.0,-27.0,0.0,12.0,5.0
2156,135838,3,SMALL-T,-131.0,42.0,135.0,17.0,6.0
2158,135838,3,MIDDLE-T,-163.0,76.0,90.0,17.0,7.0
2163,135838,3,SQUARE,-201.0,-27.0,0.0,11.0,8.0
2164,135838,3,SMALL-T,-199.0,43.0,135.0,16.0,9.0
2165,135838,3,SMALL-T,-272.0,-25.0,135.0,10.0,10.0
2167,135838,3,MIDDLE-T,-110.0,-10.0,135.0,12.0,11.0
2168,135838,3,BIG-T,-161.0,42.0,90.0,17.0,12.0
2170,135838,3,BIG-T,-49.0,-49.0,0.0,8.0,13.0
2171,135838,3,MIDDLE-T,-194.0,-65.0,180.0,6.0,14.0
2172,135838,3,PARALL,-122.0,-100.0,45.0,2.0,15.0
2173,135838,4,SQUARE,-66.0,206.0,0.0,23.0,1.0
2175,135838,4,SMALL-T,-65.0,247.0,0.0,23.0,2.0
2176,135838,4,SMALL-T,-141.0,-154.0,135.0,2.0,3.0
2177,135838,4,PARALL,-185.0,94.0,90.0,11.0,4.0
2178,135838,4,BIG-T,-62.0,68.0,270.0,13.0,5.0
2183,135838,4,BIG-T,-24.0,18.0,90.0,14.0,6.0
2184,135838,4,MIDDLE-T,-110.0,-61.0,225.0,8.0,7.0
2185,135838,4,BIG-T,-131.0,96.0,135.0,12.0,8.0
2186,135838,4,BIG-T,-134.0,-40.0,45.0,7.0,9.0
2187,135838,4,PARALL,-185.0,96.0,90.0,11.0,10.0
2190,140907,1,BIG-T,-100.0,40.0,0.0,17.0,1.0
2191,140907,1,BIG-T,-101.0,-31.0,315.0,7.0,2.0
2192,140907,1,SMALL-T,-209.0,-68.0,45.0,5.0,3.0
2193,140907,1,BIG-T,-104.0,-33.0,315.0,7.0,4.0
2195,140907,1,SQUARE,5.0,-69.0,0.0,3.0,5.0
2196,140907,1,SMALL-T,79.0,-70.0,315.0,4.0,6.0
2197,140907,1,PARALL,-66.0,-31.0,45.0,7.0,7.0
2199,140907,1,SQUARE,7.0,-68.0,0.0,8.0,8.0
2202,140907,1,PARALL,-99.0,-79.0,90.0,2.0,9.0
2203,140907,1,SQUARE,6.0,-70.0,0.0,3.0,10.0
2204,140907,1,MIDDLE-T,-78.0,-8.0,135.0,12.0,11.0
2205,140907,1,SQUARE,-152.0,-50.0,0.0,6.0,12.0
2206,140907,1,PARALL,-42.0,-76.0,90.0,2.0,13.0
2207,140907,1,SMALL-T,-89.0,-40.0,315.0,7.0,14.0
2208,140907,1,PARALL,-70.0,-86.0,90.0,2.0,15.0
2209,140907,1,SQUARE,41.0,-19.0,0.0,8.0,16.0
2210,140907,1,SMALL-T,84.0,-37.0,315.0,9.0,17.0
2211,140907,1,PARALL,-102.0,-82.0,90.0,2.0,18.0
2212,140907,1,SMALL-T,10.0,-75.0,315.0,3.0,19.0
2215,140907,1,SQUARE,8.0,-68.0,0.0,8.0,20.0
2216,140907,1,SMALL-T,80.0,-69.0,315.0,4.0,21.0
2219,140907,1,MIDDLE-T,-124.0,-12.0,315.0,11.0,22.0
2220,140907,1,PARALL,-106.0,-44.0,90.0,7.0,23.0
2221,140907,1,BIG-T,-30.0,-84.0,315.0,3.0,24.0
2222,140907,1,PARALL,-112.0,-78.0,90.0,1.0,25.0
2223,140907,1,SMALL-T,-27.0,-22.0,45.0,8.0,26.0
2224,140907,1,MIDDLE-T,86.0,-37.0,315.0,9.0,27.0
2225,140907,1,PARALL,-173.0,-69.0,135.0,1.0,28.0
2226,140907,1,BIG-T,-54.0,-32.0,0.0,7.0,29.0
2227,140907,1,SMALL-T,-209.0,-50.0,45.0,5.0,30.0
2228,140907,1,BIG-T,-101.0,-31.0,45.0,7.0,31.0
2229,140907,1,SQUARE,4.0,-67.0,0.0,8.0,32.0
2230,140907,1,PARALL,-100.0,-70.0,135.0,2.0,33.0
2231,140907,1,SMALL-T,-137.0,3.0,225.0,11.0,34.0
2232,140907,1,SQUARE,0.0,-69.0,0.0,3.0,35.0
2233,140907,1,MIDDLE-T,86.0,49.0,315.0,19.0,36.0
2235,140907,1,PARALL,-176.0,-69.0,135.0,1.0,37.0
2236,140907,1,SQUARE,10.0,-65.0,0.0,8.0,38.0
2237,140907,1,SMALL-T,-138.0,1.0,225.0,11.0,39.0
2238,140907,1,SQUARE,6.0,-67.0,0.0,8.0,40.0
2239,140907,1,MIDDLE-T,-123.0,-86.0,45.0,1.0,41.0
2240,140907,1,SQUARE,7.0,-68.0,0.0,8.0,42.0
2241,140907,1,SMALL-T,-138.0,3.0,225.0,11.0,43.0
2242,140907,1,PARALL,-173.0,-67.0,135.0,6.0,44.0
2244,140907,1,SMALL-T,-124.0,-70.0,315.0,1.0,45.0
2245,140907,1,PARALL,65.0,-58.0,135.0,9.0,46.0
2247,140907,1,SQUARE,-139.0,-68.0,0.0,6.0,47.0
2248,140907,1,PARALL,23.0,-81.0,90.0,3.0,48.0
2251,140907,1,BIG-T,-99.0,-31.0,135.0,7.0,49.0
2253,140907,1,MIDDLE-T,-97.0,39.0,180.0,17.0,50.0
2255,140907,1,SMALL-T,-252.0,-7.0,225.0,10.0,51.0
2256,140907,1,SQUARE,-165.0,-53.0,45.0,6.0,52.0
2257,140907,1,SMALL-T,-180.0,-81.0,315.0,1.0,53.0
2258,140907,1,SQUARE,-131.0,-57.0,45.0,6.0,54.0
2259,140907,1,MIDDLE-T,-1.0,8.0,180.0,13.0,55.0
2260,140907,1,SQUARE,-139.0,5.0,0.0,11.0,56.0
2261,140907,1,MIDDLE-T,-170.0,-34.0,180.0,6.0,57.0
2262,140907,1,SMALL-T,-66.0,6.0,315.0,12.0,58.0
2263,140907,1,PARALL,12.0,-81.0,90.0,3.0,59.0
2264,140907,1,SMALL-T,81.0,-69.0,315.0,4.0,60.0
2265,140907,1,PARALL,-55.0,-67.0,90.0,7.0,61.0
2266,140907,1,SMALL-T,9.0,-76.0,315.0,3.0,62.0
2267,140907,1,PARALL,-217.0,-68.0,0.0,5.0,63.0
2268,140907,1,SQUARE,-63.0,3.0,0.0,12.0,64.0
2272,140907,1,PARALL,-25.0,-58.0,90.0,8.0,65.0
2273,140907,1,BIG-T,118.0,-83.0,0.0,4.0,66.0
2274,140907,1,BIG-T,-100.0,41.0,0.0,17.0,67.0
2275,140907,1,SMALL-T,37.0,-39.0,45.0,8.0,68.0
2276,140907,1,BIG-T,-71.0,-103.0,0.0,2.0,69.0
2277,140907,1,PARALL,93.0,18.0,90.0,14.0,70.0
2280,140907,1,SQUARE,-136.0,2.0,0.0,11.0,71.0
2283,140907,1,BIG-T,-99.0,-31.0,45.0,7.0,72.0
2284,140907,1,BIG-T,-97.0,-33.0,225.0,7.0,73.0
2285,140907,1,PARALL,47.0,-69.0,45.0,4.0,74.0
2286,140907,1,SMALL-T,6.0,-69.0,315.0,3.0,75.0
2287,140907,1,SQUARE,-81.0,55.0,0.0,17.0,76.0
2288,140907,1,SMALL-T,-207.0,-67.0,45.0,5.0,77.0
2289,140907,1,BIG-T,-102.0,-33.0,225.0,7.0,78.0
2290,140907,1,MIDDLE-T,-79.0,89.0,180.0,22.0,79.0
2293,140907,1,PARALL,98.0,-53.0,90.0,9.0,80.0
